,datetime,timestamp,pool_price,LP_previous_eth_amount,LP_previous_usdc_amount,LP_after_eth_amount,LP_after_usdc_amount,eth_fee_collected,usdc_fee_collected,log_return,vol,add,remove,signal
0,2021-12-31 19:00:20,1640995220.0,3674.9625914133353,10.0,36749.33524,9.999960452018096,36749.480576779286,0.0,0.000437322304771,,,False,False,
1,2021-12-31 19:00:55,1640995255.0,3675.67639015666,9.999960452018096,36749.480576779286,9.998989432671005,36753.04938309475,0.0,0.0107386348509527,,,False,False,
2,2021-12-31 19:00:55,1640995255.0,3675.600284842463,9.998989432671005,36753.04938309475,9.999092949407643,36752.668893009,3.1148466391272825e-07,0.0,,,False,False,
3,2021-12-31 19:01:05,1640995265.0,3675.600284842463,9.999092949407643,36752.668893009,9.999092949407643,36752.668893009,0.0,0.0,,,False,False,
4,2021-12-31 19:01:05,1640995265.0,3675.639545371559,9.999092949407643,36752.668893009,9.999039547717528,36752.8651773247,0.0,0.0005906248215477,,,False,False,
5,2021-12-31 19:01:52,1640995312.0,3675.547447901784,9.999039547717528,36752.8651773247,9.999164818916858,36752.40473131916,3.7694443128462453e-07,0.0,,,False,False,
6,2021-12-31 19:02:04,1640995324.0,3675.51153034018,9.999164818916858,36752.40473131916,9.999213675346502,36752.22515807128,1.4701031988942256e-07,0.0,,,False,False,
7,2021-12-31 19:02:11,1640995331.0,3679.081483037685,9.999213675346502,36752.22515807128,9.994361189247329,36770.06918615034,0.0,0.0536931637283872,,,False,False,
8,2021-12-31 19:02:11,1640995331.0,3679.050809729184,9.994361189247329,36770.06918615034,9.994402852097464,36769.915905768845,1.253646443439078e-07,0.0,,,False,False,
9,2021-12-31 19:02:55,1640995375.0,3678.893431713615,9.994402852097464,36769.915905768845,9.994616623234846,36769.12944771438,6.43243141565272e-07,0.0,,,False,False,
10,2021-12-31 19:03:25,1640995405.0,3680.401217738723,9.994616623234846,36769.12944771438,9.992569117251426,36776.6635474705,0.0,0.0226703101989616,,,False,False,
11,2021-12-31 19:03:36,1640995416.0,3680.505710516886,9.992569117251426,36776.6635474705,9.992427267353426,36777.18561941893,0.0,0.0015709286311768,,,False,False,
12,2021-12-31 19:03:36,1640995416.0,3680.49025195602,9.992427267353426,36777.18561941893,9.99244825210985,36777.10838506528,6.314370037606784e-08,0.0,,,False,False,
13,2021-12-31 19:03:53,1640995433.0,3683.156662577424,9.99244825210985,36777.10838506528,9.988830595226474,36790.42795816561,0.0,0.040078956169495,,,False,False,
14,2021-12-31 19:04:09,1640995449.0,3681.986877817031,9.988830595226474,36790.42795816561,9.990417218734631,36784.58510329823,4.7741931037815895e-06,0.0,,,False,False,
15,2021-12-31 19:04:09,1640995449.0,3681.957728038909,9.990417218734631,36784.58510329823,9.99045676534141,36784.4394937874,1.1899681076819084e-07,0.0,,,False,False,
16,2021-12-31 19:04:37,1640995477.0,3682.184066611093,9.99045676534141,36784.4394937874,9.990149711100168,36785.57008927245,0.0,0.0034019924324377,,,False,False,
17,2021-12-31 19:04:53,1640995493.0,3682.376036688941,9.990149711100168,36785.57008927245,9.98988930385303,36786.528981683565,0.0,0.0028853332330465,,,False,False,
18,2021-12-31 19:04:53,1640995493.0,3682.4361005245314,9.98988930385303,36786.528981683565,9.989807831493549,36786.828995994525,0.0,0.00090275118644,,,False,False,
19,2021-12-31 19:05:00,1640995493.0,3682.4361005245314,9.98988930385303,36786.528981683565,9.989807831493549,36786.828995994525,0.0,0.00090275118644,,,False,False,
20,2021-12-31 19:05:42,1640995542.0,3681.9294398074967,9.99044728858389,36784.47438684108,9.9904951435633,36784.29818733954,1.4399692901792057e-07,0.0,,,False,False,
21,2021-12-31 19:05:42,1640995542.0,3681.964713319172,9.989807831493549,36786.828995994525,9.99044728858389,36784.47438684108,1.924143702132629e-06,0.0,,,False,False,
22,2021-12-31 19:05:51,1640995551.0,3686.1840431386095,9.9904951435633,36784.29818733954,9.984727951052012,36805.54484824799,0.0,0.0639317780595325,,,False,False,
